Customer ID,Recency,Frequency,Monetary,Monetary Score,Recency Score,Frequency Score,RFM Score,Segment
17182.0,59,2,321.29999999999995,2,3,3,332,Potential Loyalists
17184.0,206,2,198.40999999999997,1,1,3,131,Churn Risk Customers
17185.0,228,3,229.46,1,1,4,141,Churn Risk Customers
17187.0,163,1,263.76,2,2,2,222,Churn Risk Customers
17188.0,83,6,2118.7000000000003,4,2,5,254,Churn Risk Customers
17189.0,197,3,573.2300000000001,3,1,4,143,Churn Risk Customers
17190.0,40,5,1298.3000000000002,4,3,4,344,Loyal Customers
17191.0,5,11,2740.92,5,5,5,555,High-Value Customers
17192.0,173,1,77.83,1,2,2,221,Churn Risk Customers
17193.0,23,2,610.7399999999999,3,4,3,433,Potential Loyalists
17194.0,167,1,549.88,3,2,2,223,Churn Risk Customers
17195.0,292,1,562.9799999999999,3,1,2,123,Churn Risk Customers
17196.0,64,1,352.9,2,3,2,322,Churn Risk Customers
17198.0,2,2,521.6600000000001,3,5,3,533,Potential Loyalists
17199.0,219,1,145.12,1,1,2,121,Churn Risk Customers
17200.0,24,4,356.71,2,4,4,442,Potential Loyalists
17201.0,160,3,899.41,3,2,4,243,Churn Risk Customers
17202.0,57,1,160.65,1,3,2,321,Churn Risk Customers
17203.0,25,4,2012.03,4,4,4,444,Loyal Customers
17204.0,11,5,3940.13,5,5,4,545,High-Value Customers
17205.0,53,2,615.2700000000001,3,3,3,333,Potential Loyalists
17207.0,289,1,303.21999999999997,2,1,2,122,Churn Risk Customers
17208.0,32,1,115.35,1,4,2,421,New Customers
17209.0,286,3,611.6,3,1,4,143,Churn Risk Customers
17210.0,29,1,253.37000000000003,2,4,2,422,New Customers
17211.0,6,6,1729.4299999999998,4,5,5,554,High-Value Customers
17212.0,95,2,567.56,3,2,3,233,Churn Risk Customers
17213.0,3,7,2401.07,5,5,5,555,High-Value Customers
17215.0,101,1,186.15,1,2,2,221,Churn Risk Customers
17216.0,191,1,65.05000000000001,1,1,2,121,Churn Risk Customers
17217.0,256,1,104.49999999999999,1,1,2,121,Churn Risk Customers
17218.0,5,9,2231.96,5,5,5,555,High-Value Customers
17219.0,53,1,144.89999999999998,1,3,2,321,Churn Risk Customers
17220.0,54,7,1283.5,4,3,5,354,Loyal Customers
17221.0,228,3,643.3899999999999,3,1,4,143,Churn Risk Customers
17222.0,114,5,1250.8600000000001,4,2,4,244,Churn Risk Customers
17223.0,5,2,446.74,2,5,3,532,Potential Loyalists
17224.0,138,1,100.86,1,2,2,221,Churn Risk Customers
17225.0,218,1,131.15,1,1,2,121,Churn Risk Customers
17226.0,81,2,506.63,2,2,3,232,Churn Risk Customers
17227.0,5,7,1082.71,4,5,5,554,High-Value Customers
17228.0,4,7,1271.15,4,5,5,554,High-Value Customers
17230.0,200,10,6286.540000000001,5,1,5,155,Churn Risk Customers
17231.0,26,15,4022.7200000000003,5,4,5,455,Loyal Customers
17233.0,85,2,369.98,2,2,3,232,Churn Risk Customers
17235.0,9,7,1354.8199999999997,4,5,5,554,High-Value Customers
17236.0,47,6,1013.13,4,3,5,354,Loyal Customers
17237.0,12,2,687.39,3,5,3,533,Potential Loyalists
17238.0,8,17,4038.4500000000003,5,5,5,555,High-Value Customers
17239.0,24,3,806.9499999999999,3,4,4,443,Potential Loyalists
17240.0,233,1,130.6,1,1,2,121,Churn Risk Customers
17241.0,22,12,2744.1400000000003,5,4,5,455,Loyal Customers
17242.0,93,3,1754.24,4,2,4,244,Churn Risk Customers
17243.0,6,44,12213.01,5,5,5,555,High-Value Customers
17244.0,20,4,871.1399999999999,3,4,4,443,Potential Loyalists
17245.0,326,1,200.18,1,1,2,121,Churn Risk Customers
17246.0,183,2,38.92,1,1,3,131,Churn Risk Customers
17248.0,118,1,227.51000000000002,1,2,2,221,Churn Risk Customers
17249.0,65,1,68.03,1,3,2,321,Churn Risk Customers
17251.0,19,2,529.15,3,4,3,433,Potential Loyalists
17254.0,38,1,198.29,1,3,2,321,Churn Risk Customers
17255.0,27,2,500.72,2,4,3,432,Potential Loyalists
17256.0,118,3,258.92999999999995,2,2,4,242,Churn Risk Customers
17257.0,73,2,192.73000000000002,1,2,3,231,Churn Risk Customers
17258.0,33,2,417.2999999999999,2,4,3,432,Potential Loyalists
17259.0,5,5,1285.97,4,5,4,544,High-Value Customers
17260.0,48,1,120.95,1,3,2,321,Churn Risk Customers
17261.0,146,1,230.44,1,2,2,221,Churn Risk Customers
17262.0,3,7,1504.26,4,5,5,554,High-Value Customers
17264.0,61,1,279.59,2,3,2,322,Churn Risk Customers
17266.0,136,2,207.08999999999997,1,2,3,231,Churn Risk Customers
17268.0,82,7,970.25,3,2,5,253,Churn Risk Customers
17269.0,22,1,537.46,3,4,2,423,New Customers
17270.0,106,2,604.4,3,2,3,233,Churn Risk Customers
17271.0,373,1,210.39,1,1,2,121,Churn Risk Customers
17273.0,61,1,141.12,1,3,2,321,Churn Risk Customers
17274.0,32,1,465.4,2,4,2,422,New Customers
17275.0,20,1,114.52000000000001,1,4,2,421,New Customers
17276.0,39,1,508.39000000000004,3,3,2,323,Churn Risk Customers
17278.0,202,1,25.2,1,1,2,121,Churn Risk Customers
17280.0,75,1,118.85999999999999,1,2,2,221,Churn Risk Customers
17281.0,11,6,797.8499999999999,3,5,5,553,Potential Loyalists
17282.0,93,2,636.2499999999999,3,2,3,233,Churn Risk Customers
17283.0,15,1,188.46,1,5,2,521,New Customers
17284.0,26,2,1140.5800000000002,4,4,3,434,Potential Loyalists
17285.0,265,2,428.34,2,1,3,132,Churn Risk Customers
17286.0,37,2,241.56,1,4,3,431,Potential Loyalists
17287.0,4,16,3047.8500000000004,5,5,5,555,High-Value Customers
17288.0,27,4,1080.25,4,4,4,444,Loyal Customers
17289.0,13,6,1134.98,4,5,5,554,High-Value Customers
17290.0,18,6,976.2,3,4,5,453,Potential Loyalists
17292.0,109,2,271.75,2,2,3,232,Churn Risk Customers
17293.0,31,8,1899.1200000000003,4,4,5,454,Loyal Customers
17294.0,306,2,467.78999999999996,2,1,3,132,Churn Risk Customers
17296.0,367,1,338.13,2,1,2,122,Churn Risk Customers
17298.0,11,3,459.14,2,5,4,542,Potential Loyalists
17299.0,76,2,346.96999999999997,2,2,3,232,Churn Risk Customers
17300.0,27,2,393.64,2,4,3,432,Potential Loyalists
17301.0,261,1,132.79999999999998,1,1,2,121,Churn Risk Customers
17304.0,171,1,111.50000000000001,1,2,2,221,Churn Risk Customers
17305.0,285,1,2135.46,4,1,2,124,Churn Risk Customers
17306.0,30,2,1151.04,4,4,3,434,Potential Loyalists
17307.0,32,11,3999.8900000000003,5,4,5,455,Loyal Customers
17308.0,30,2,4511.76,5,4,3,435,Potential Loyalists
17309.0,18,2,247.84,1,4,3,431,Potential Loyalists
17310.0,24,2,1025.1,4,4,3,434,Potential Loyalists
17311.0,29,4,2181.71,5,4,4,445,Loyal Customers
17314.0,30,9,2376.5099999999998,5,4,5,455,Loyal Customers
17315.0,12,5,3358.34,5,5,4,545,High-Value Customers
17316.0,57,1,124.45000000000002,1,3,2,321,Churn Risk Customers
17318.0,362,1,164.27999999999997,1,1,2,121,Churn Risk Customers
17319.0,306,1,29.1,1,1,2,121,Churn Risk Customers
17320.0,5,4,1695.1499999999999,4,5,4,544,High-Value Customers
17321.0,31,4,1040.32,4,4,4,444,Loyal Customers
17322.0,13,5,922.59,3,5,4,543,Potential Loyalists
17323.0,44,5,644.52,3,3,4,343,Potential Loyalists
17324.0,3,9,1311.6400000000003,4,5,5,554,High-Value Customers
17325.0,47,2,512.77,3,3,3,333,Potential Loyalists
17326.0,45,2,321.94999999999993,2,3,3,332,Potential Loyalists
17327.0,46,2,152.35,1,3,3,331,Potential Loyalists
17328.0,310,1,104.7,1,1,2,121,Churn Risk Customers
17329.0,368,3,481.32,2,1,4,142,Churn Risk Customers
17330.0,181,2,59.900000000000006,1,1,3,131,Churn Risk Customers
17332.0,165,5,838.27,3,2,4,243,Churn Risk Customers
17334.0,43,1,328.13000000000005,2,3,2,322,Churn Risk Customers
17335.0,20,2,507.99999999999994,3,4,3,433,Potential Loyalists
17336.0,109,1,81.12,1,2,2,221,Churn Risk Customers
17338.0,12,9,5498.64,5,5,5,555,High-Value Customers
17339.0,2,2,119.0,1,5,3,531,Potential Loyalists
17340.0,3,8,10051.53,5,5,5,555,High-Value Customers
17341.0,3,3,1108.47,4,5,4,544,High-Value Customers
17342.0,16,4,1227.5400000000002,4,5,4,544,High-Value Customers
17343.0,13,5,1066.3,4,5,4,544,High-Value Customers
17344.0,365,1,307.53999999999996,2,1,2,122,Churn Risk Customers
17345.0,12,6,1066.94,4,5,5,554,High-Value Customers
17346.0,10,12,2646.4399999999996,5,5,5,555,High-Value Customers
17348.0,74,4,1316.8899999999999,4,2,4,244,Churn Risk Customers
17349.0,17,4,741.5000000000001,3,4,4,443,Potential Loyalists
17350.0,31,3,619.971,3,4,4,443,Potential Loyalists
17351.0,64,9,1401.08,4,3,5,354,Loyal Customers
17352.0,333,1,36.25,1,1,2,121,Churn Risk Customers
17353.0,128,2,1502.0,4,2,3,234,Churn Risk Customers
17354.0,65,3,1750.3999999999996,4,3,4,344,Loyal Customers
17355.0,23,1,285.11,2,4,2,422,New Customers
17356.0,191,4,768.25,3,1,4,143,Churn Risk Customers
17358.0,13,3,500.20000000000005,2,5,4,542,Potential Loyalists
17359.0,285,1,156.6,1,1,2,121,Churn Risk Customers
17360.0,22,3,645.59,3,4,4,443,Potential Loyalists
17361.0,313,2,392.44,2,1,3,132,Churn Risk Customers
17362.0,37,5,711.81,3,4,4,443,Potential Loyalists
17363.0,32,3,940.8599999999999,3,4,4,443,Potential Loyalists
17364.0,13,17,7589.240000000001,5,5,5,555,High-Value Customers
17365.0,23,7,3423.42,5,4,5,455,Loyal Customers
17366.0,69,2,1096.2399999999998,4,3,3,334,Potential Loyalists
17368.0,12,6,913.47,3,5,5,553,Potential Loyalists
17369.0,92,1,979.1999999999999,3,2,2,223,Churn Risk Customers
17371.0,260,3,238.66,1,1,4,141,Churn Risk Customers
17372.0,18,20,3034.88,5,4,5,455,Loyal Customers
17373.0,55,3,520.58,3,3,4,343,Potential Loyalists
17374.0,32,1,231.34000000000003,1,4,2,421,New Customers
17375.0,68,1,260.45,2,3,2,322,Churn Risk Customers
17376.0,41,2,250.44000000000003,1,3,3,331,Potential Loyalists
17377.0,2,60,14218.49,5,5,5,555,High-Value Customers
17378.0,11,1,10.95,1,5,2,521,New Customers
17380.0,71,3,645.0,3,3,4,343,Potential Loyalists
17381.0,5,12,19726.760000000002,5,5,5,555,High-Value Customers
17382.0,72,7,836.88,3,3,5,353,Potential Loyalists
17383.0,90,1,110.69999999999999,1,2,2,221,Churn Risk Customers
17384.0,104,1,171.15,1,2,2,221,Churn Risk Customers
17386.0,22,1,126.35,1,4,2,421,New Customers
17388.0,57,7,1432.0099999999998,4,3,5,354,Loyal Customers
17389.0,11,27,25391.0,5,5,5,555,High-Value Customers
17390.0,57,1,149.3,1,3,2,321,Churn Risk Customers
17392.0,87,1,168.64999999999998,1,2,2,221,Churn Risk Customers
17393.0,47,2,381.15000000000003,2,3,3,332,Potential Loyalists
17395.0,145,1,97.5,1,2,2,221,Churn Risk Customers
17396.0,8,7,1476.3000000000002,4,5,5,554,High-Value Customers
17397.0,53,1,536.77,3,3,2,323,Churn Risk Customers
17400.0,218,3,2547.09,5,1,4,145,Churn Risk Customers
17401.0,178,1,114.84999999999998,1,1,2,121,Churn Risk Customers
17402.0,6,12,2462.33,5,5,5,555,High-Value Customers
17403.0,87,1,118.95000000000002,1,2,2,221,Churn Risk Customers
17404.0,46,8,15874.300000000001,5,3,5,355,Loyal Customers
17406.0,3,11,2704.63,5,5,5,555,High-Value Customers
17407.0,48,1,552.8999999999999,3,3,2,323,Churn Risk Customers
17408.0,137,2,283.44000000000005,2,2,3,232,Churn Risk Customers
17409.0,58,8,7021.66,5,3,5,355,Loyal Customers
17411.0,23,2,646.44,3,4,3,433,Potential Loyalists
17412.0,9,10,3159.46,5,5,5,555,High-Value Customers
17413.0,41,2,560.1400000000001,3,3,3,333,Potential Loyalists
17414.0,60,4,1471.5200000000002,4,3,4,344,Loyal Customers
17416.0,30,15,10405.029999999999,5,4,5,455,Loyal Customers
17417.0,185,1,164.18,1,1,2,121,Churn Risk Customers
17418.0,24,1,206.6,1,4,2,421,New Customers
17419.0,4,8,2273.95,5,5,5,555,High-Value Customers
17420.0,10,4,485.6,2,5,4,542,Potential Loyalists
17421.0,23,3,1059.41,4,4,4,444,Loyal Customers
17422.0,18,5,1615.3900000000003,4,4,4,444,Loyal Customers
17423.0,30,1,420.53999999999996,2,4,2,422,New Customers
17426.0,89,7,3040.51,5,2,5,255,Churn Risk Customers
17428.0,5,18,14562.910000000002,5,5,5,555,High-Value Customers
17429.0,33,2,832.54,3,4,3,433,Potential Loyalists
17430.0,2,3,469.40999999999997,2,5,4,542,Potential Loyalists
17432.0,22,7,1385.63,4,4,5,454,Loyal Customers
17433.0,22,1,266.8,2,4,2,422,New Customers
17435.0,48,1,331.3500000000001,2,3,2,322,Churn Risk Customers
17436.0,45,3,317.76,2,3,4,342,Potential Loyalists
17437.0,166,1,373.16999999999996,2,2,2,222,Churn Risk Customers
17438.0,81,4,1034.32,4,2,4,244,Churn Risk Customers
17439.0,292,1,325.74,2,1,2,122,Churn Risk Customers
17440.0,186,1,137.16,1,1,2,121,Churn Risk Customers
17441.0,369,1,293.35,2,1,2,122,Churn Risk Customers
17442.0,18,9,2371.74,5,4,5,455,Loyal Customers
17448.0,134,46,14556.97,5,2,5,255,Churn Risk Customers
17449.0,24,6,2430.29,5,4,5,455,Loyal Customers
17450.0,4,7,52422.299999999996,5,5,5,555,High-Value Customers
17454.0,99,6,1030.41,4,2,5,254,Churn Risk Customers
17456.0,2,2,975.56,3,5,3,533,Potential Loyalists
17457.0,16,9,4247.110000000001,5,5,5,555,High-Value Customers
17458.0,18,1,213.08,1,4,2,421,New Customers
17460.0,9,12,1605.8400000000004,4,5,5,554,High-Value Customers
17463.0,197,2,661.5000000000001,3,1,3,133,Churn Risk Customers
17464.0,159,2,710.98,3,2,3,233,Churn Risk Customers
17465.0,62,7,2542.79,5,3,5,355,Loyal Customers
17467.0,32,1,102.6,1,4,2,421,New Customers
17468.0,12,1,57.8,1,5,2,521,New Customers
17469.0,37,12,3180.2799999999997,5,4,5,455,Loyal Customers
17470.0,4,7,1679.7999999999997,4,5,5,554,High-Value Customers
17471.0,111,1,321.65000000000003,2,2,2,222,Churn Risk Customers
17472.0,265,1,224.81,1,1,2,121,Churn Risk Customers
17473.0,45,2,607.0,3,3,3,333,Potential Loyalists
17474.0,236,1,1047.0,4,1,2,124,Churn Risk Customers
17476.0,32,2,489.85999999999996,2,4,3,432,Potential Loyalists
17477.0,249,2,1144.3000000000002,4,1,3,134,Churn Risk Customers
17478.0,45,2,1272.8,4,3,3,334,Potential Loyalists
17479.0,269,1,389.26,2,1,2,122,Churn Risk Customers
17480.0,81,1,390.21,2,2,2,222,Churn Risk Customers
17482.0,124,2,778.19,3,2,3,233,Churn Risk Customers
17483.0,51,1,177.69,1,3,2,321,Churn Risk Customers
17484.0,213,2,209.56999999999996,1,1,3,131,Churn Risk Customers
17487.0,365,1,160.55,1,1,2,121,Churn Risk Customers
17488.0,278,1,336.50000000000006,2,1,2,122,Churn Risk Customers
17490.0,25,2,658.1800000000001,3,4,3,433,Potential Loyalists
17491.0,4,8,2422.2,5,5,5,555,High-Value Customers
17492.0,115,2,747.85,3,2,3,233,Churn Risk Customers
17493.0,22,1,100.91,1,4,2,421,New Customers
17494.0,138,1,54.699999999999996,1,2,2,221,Churn Risk Customers
17495.0,27,1,309.16,2,4,2,422,New Customers
17496.0,200,3,1141.8400000000001,4,1,4,144,Churn Risk Customers
17497.0,27,2,287.25,2,4,3,432,Potential Loyalists
17499.0,198,1,718.51,3,1,2,123,Churn Risk Customers
17504.0,17,9,6568.09,5,4,5,455,Loyal Customers
17505.0,187,3,1289.64,4,1,4,144,Churn Risk Customers
17508.0,18,7,4191.92,5,4,5,455,Loyal Customers
17510.0,57,1,206.08000000000004,1,3,2,321,Churn Risk Customers
17511.0,4,31,84541.17,5,5,5,555,High-Value Customers
17512.0,89,8,2542.830000000001,5,2,5,255,Churn Risk Customers
17513.0,45,2,645.5999999999999,3,3,3,333,Potential Loyalists
17514.0,306,1,334.18000000000006,2,1,2,122,Churn Risk Customers
17515.0,31,5,978.4399999999999,3,4,4,443,Potential Loyalists
17516.0,15,1,189.47,1,5,2,521,New Customers
17518.0,62,2,329.42,2,3,3,332,Potential Loyalists
17519.0,5,10,3265.4500000000003,5,5,5,555,High-Value Customers
17521.0,31,2,554.8499999999999,3,4,3,433,Potential Loyalists
17524.0,75,2,394.13999999999993,2,2,3,232,Churn Risk Customers
17525.0,34,2,739.1999999999999,3,4,3,433,Potential Loyalists
17526.0,2,9,2970.1400000000003,5,5,5,555,High-Value Customers
17529.0,247,2,1240.25,4,1,3,134,Churn Risk Customers
17530.0,2,3,756.51,3,5,4,543,Potential Loyalists
17531.0,164,2,970.12,3,2,3,233,Churn Risk Customers
17532.0,22,1,65.34,1,4,2,421,New Customers
17533.0,71,1,34.8,1,3,2,321,Churn Risk Customers
17534.0,88,4,1445.47,4,2,4,244,Churn Risk Customers
17536.0,57,2,288.33,2,3,3,332,Potential Loyalists
17539.0,254,4,1226.5700000000002,4,1,4,144,Churn Risk Customers
17540.0,20,4,1011.6999999999999,4,4,4,444,Loyal Customers
17541.0,146,1,124.46000000000001,1,2,2,221,Churn Risk Customers
17542.0,278,2,170.95,1,1,3,131,Churn Risk Customers
17543.0,186,1,120.04999999999998,1,1,2,121,Churn Risk Customers
17544.0,27,3,960.6899999999999,3,4,4,443,Potential Loyalists
17545.0,27,3,802.58,3,4,4,443,Potential Loyalists
17547.0,12,2,727.85,3,5,3,533,Potential Loyalists
17548.0,15,3,627.9599999999999,3,5,4,543,Potential Loyalists
17550.0,34,6,2280.48,5,4,5,455,Loyal Customers
17552.0,9,10,2154.8800000000006,5,5,5,555,High-Value Customers
17553.0,109,3,2270.0,5,2,4,245,Churn Risk Customers
17555.0,62,3,574.48,3,3,4,343,Potential Loyalists
17556.0,16,1,142.77,1,5,2,521,New Customers
17557.0,369,1,34.0,1,1,2,121,Churn Risk Customers
17558.0,30,1,259.17,2,4,2,422,New Customers
17559.0,149,1,167.62,1,2,2,221,Churn Risk Customers
17560.0,32,4,1040.85,4,4,4,444,Loyal Customers
17561.0,27,3,554.72,3,4,4,443,Potential Loyalists
17563.0,215,2,392.38000000000005,2,1,3,132,Churn Risk Customers
17565.0,223,1,131.83,1,1,2,121,Churn Risk Customers
17567.0,9,2,1024.5500000000002,4,5,3,534,Potential Loyalists
17568.0,270,1,382.79,2,1,2,122,Churn Risk Customers
17570.0,18,1,100.0,1,4,2,421,New Customers
17571.0,179,1,205.23999999999998,1,1,2,121,Churn Risk Customers
17572.0,10,7,496.26000000000005,2,5,5,552,Potential Loyalists
17575.0,304,1,171.7,1,1,2,121,Churn Risk Customers
17576.0,2,23,5434.13,5,5,5,555,High-Value Customers
17577.0,282,2,348.74999999999994,2,1,3,132,Churn Risk Customers
17578.0,111,6,903.8700000000001,3,2,5,253,Churn Risk Customers
17579.0,215,1,304.38,2,1,2,122,Churn Risk Customers
17580.0,13,2,329.54999999999995,2,5,3,532,Potential Loyalists
17581.0,9,20,7712.71,5,5,5,555,High-Value Customers
17582.0,83,4,1275.43,4,2,4,244,Churn Risk Customers
17583.0,197,1,135.95,1,1,2,121,Churn Risk Customers
17584.0,104,4,4067.1199999999994,5,2,4,245,Churn Risk Customers
17585.0,82,3,960.2300000000002,3,2,4,243,Churn Risk Customers
17586.0,256,1,167.39999999999998,1,1,2,121,Churn Risk Customers
17587.0,265,1,181.66000000000003,1,1,2,121,Churn Risk Customers
17588.0,33,4,1699.35,4,4,4,444,Loyal Customers
17589.0,22,14,11645.7,5,4,5,455,Loyal Customers
17591.0,4,2,550.7,3,5,3,533,Potential Loyalists
17592.0,375,1,148.3,1,1,2,121,Churn Risk Customers
17593.0,46,6,4168.460000000001,5,3,5,355,Loyal Customers
17594.0,86,2,1504.7,4,2,3,234,Churn Risk Customers
17596.0,5,7,2092.7400000000002,4,5,5,554,High-Value Customers
17597.0,55,4,1439.7200000000003,4,3,4,344,Loyal Customers
17598.0,18,1,409.98,2,4,2,422,New Customers
17599.0,114,1,52.05,1,2,2,221,Churn Risk Customers
17601.0,17,1,305.47,2,4,2,422,New Customers
17602.0,109,8,2348.16,5,2,5,255,Churn Risk Customers
17603.0,254,3,1398.7600000000002,4,1,4,144,Churn Risk Customers
17604.0,59,4,636.57,3,3,4,343,Potential Loyalists
17605.0,227,1,160.75,1,1,2,121,Churn Risk Customers
17606.0,374,1,87.30000000000001,1,1,2,121,Churn Risk Customers
17607.0,13,1,333.81,2,5,2,522,New Customers
17608.0,86,2,305.10999999999996,2,2,3,232,Churn Risk Customers
17609.0,39,6,782.12,3,3,5,353,Potential Loyalists
17610.0,177,5,1529.4900000000002,4,2,4,244,Churn Risk Customers
17611.0,58,13,4387.76,5,3,5,355,Loyal Customers
17612.0,16,12,3346.41,5,5,5,555,High-Value Customers
17615.0,24,3,403.6,2,4,4,442,Potential Loyalists
17616.0,4,2,489.59999999999997,2,5,3,532,Potential Loyalists
17617.0,195,1,395.33,2,1,2,122,Churn Risk Customers
17618.0,20,8,3101.66,5,4,5,455,Loyal Customers
17621.0,41,3,1795.22,4,3,4,344,Loyal Customers
17622.0,234,2,1130.2100000000003,4,1,3,134,Churn Risk Customers
17623.0,46,6,1856.6199999999997,4,3,5,354,Loyal Customers
17624.0,74,2,725.1500000000001,3,2,3,233,Churn Risk Customers
17625.0,83,4,4020.8,5,2,4,245,Churn Risk Customers
17626.0,239,1,254.0,2,1,2,122,Churn Risk Customers
17627.0,115,1,296.36000000000007,2,2,2,222,Churn Risk Customers
17629.0,25,2,641.4000000000001,3,4,3,433,Potential Loyalists
17631.0,11,4,470.15999999999997,2,5,4,542,Potential Loyalists
17633.0,16,3,732.5500000000001,3,5,4,543,Potential Loyalists
17635.0,61,3,1265.58,4,3,4,344,Loyal Customers
17638.0,284,2,842.4,3,1,3,133,Churn Risk Customers
17639.0,24,5,506.67,3,4,4,443,Potential Loyalists
17640.0,16,5,2547.28,5,5,4,545,High-Value Customers
17642.0,66,3,1112.2,4,3,4,344,Loyal Customers
17643.0,10,2,439.7,2,5,3,532,Potential Loyalists
17644.0,31,9,3132.96,5,4,5,455,Loyal Customers
17646.0,2,10,3141.4,5,5,5,555,High-Value Customers
17647.0,306,2,198.59999999999997,1,1,3,131,Churn Risk Customers
17648.0,22,1,418.87,2,4,2,422,New Customers
17649.0,106,2,710.4,3,2,3,233,Churn Risk Customers
17651.0,135,6,1758.52,4,2,5,254,Churn Risk Customers
17655.0,3,3,1013.5400000000002,4,5,4,544,High-Value Customers
17657.0,67,1,126.0,1,3,2,321,Churn Risk Customers
17659.0,9,3,835.33,3,5,4,543,Potential Loyalists
17660.0,374,1,163.46999999999997,1,1,2,121,Churn Risk Customers
17662.0,298,2,412.9200000000001,2,1,3,132,Churn Risk Customers
17663.0,54,10,3372.92,5,3,5,355,Loyal Customers
17664.0,111,2,561.59,3,2,3,233,Churn Risk Customers
17665.0,130,1,563.1,3,2,2,223,Churn Risk Customers
17666.0,114,3,1319.6399999999999,4,2,4,244,Churn Risk Customers
17667.0,72,4,1895.19,4,3,4,344,Loyal Customers
17669.0,99,3,2735.63,5,2,4,245,Churn Risk Customers
17671.0,2,2,830.6299999999999,3,5,3,533,Potential Loyalists
17672.0,54,5,2600.46,5,3,4,345,Loyal Customers
17673.0,12,7,2604.46,5,5,5,555,High-Value Customers
17674.0,5,1,300.66,2,5,2,522,New Customers
17675.0,4,40,17885.32,5,5,5,555,High-Value Customers
17676.0,3,5,1378.16,4,5,4,544,High-Value Customers
17677.0,3,28,20329.680000000004,5,5,5,555,High-Value Customers
17678.0,240,1,301.65000000000003,2,1,2,122,Churn Risk Customers
17679.0,158,5,1585.5,4,2,4,244,Churn Risk Customers
17680.0,20,2,313.05,2,4,3,432,Potential Loyalists
17681.0,234,5,731.2,3,1,4,143,Churn Risk Customers
17682.0,5,6,1982.4499999999998,4,5,5,554,High-Value Customers
17683.0,22,3,819.01,3,4,4,443,Potential Loyalists
17685.0,9,6,2751.64,5,5,5,555,High-Value Customers
17686.0,60,2,2557.35,5,3,3,335,Potential Loyalists
17687.0,57,1,432.67999999999995,2,3,2,322,Churn Risk Customers
17688.0,30,1,304.20000000000005,2,4,2,422,New Customers
17689.0,25,2,317.08000000000004,2,4,3,432,Potential Loyalists
17690.0,3,8,2690.1499999999996,5,5,5,555,High-Value Customers
17691.0,5,3,489.65,2,5,4,542,Potential Loyalists
17692.0,33,8,2234.8599999999997,5,4,5,455,Loyal Customers
17694.0,148,2,1412.8500000000001,4,2,3,234,Churn Risk Customers
17695.0,31,3,980.7000000000002,3,4,4,443,Potential Loyalists
17696.0,19,19,5393.880000000001,5,4,5,455,Loyal Customers
17699.0,113,2,442.0,2,2,3,232,Churn Risk Customers
17700.0,18,10,4145.33,5,4,5,455,Loyal Customers
17702.0,20,2,1319.67,4,4,3,434,Potential Loyalists
17703.0,55,1,296.09999999999997,2,3,2,322,Churn Risk Customers
17705.0,92,2,260.38,2,2,3,232,Churn Risk Customers
17706.0,3,17,10245.490000000002,5,5,5,555,High-Value Customers
17707.0,13,6,456.90000000000003,2,5,5,552,Potential Loyalists
17708.0,39,2,620.8500000000001,3,3,3,333,Potential Loyalists
17709.0,107,4,533.56,3,2,4,243,Churn Risk Customers
17710.0,60,1,293.49999999999994,2,3,2,322,Churn Risk Customers
17713.0,19,4,1198.09,4,4,4,444,Loyal Customers
17714.0,61,4,1257.1799999999998,4,3,4,344,Loyal Customers
17715.0,229,1,163.2,1,1,2,121,Churn Risk Customers
17716.0,33,13,10300.980000000001,5,4,5,455,Loyal Customers
17717.0,58,1,376.91999999999996,2,3,2,322,Churn Risk Customers
17718.0,281,1,299.83,2,1,2,122,Churn Risk Customers
17720.0,4,7,1572.9700000000003,4,5,5,554,High-Value Customers
17721.0,296,1,307.21,2,1,2,122,Churn Risk Customers
17722.0,3,2,2006.3200000000002,4,5,3,534,Potential Loyalists
17723.0,12,1,102.0,1,5,2,521,New Customers
17726.0,32,7,1092.06,4,4,5,454,Loyal Customers
17728.0,41,2,1362.75,4,3,3,334,Potential Loyalists
17729.0,233,1,438.6500000000001,2,1,2,122,Churn Risk Customers
17730.0,19,7,2475.3199999999997,5,4,5,455,Loyal Customers
17731.0,258,2,468.88,2,1,3,132,Churn Risk Customers
17732.0,9,8,2166.4199999999996,5,5,5,555,High-Value Customers
17734.0,162,3,741.69,3,2,4,243,Churn Risk Customers
17735.0,4,8,4134.91,5,5,5,555,High-Value Customers
17738.0,32,9,2304.5099999999998,5,4,5,455,Loyal Customers
17739.0,11,11,4939.24,5,5,5,555,High-Value Customers
17740.0,26,6,426.90000000000003,2,4,5,452,Potential Loyalists
17741.0,43,2,101.1,1,3,3,331,Potential Loyalists
17742.0,65,9,1743.3700000000001,4,3,5,354,Loyal Customers
17743.0,85,1,229.2,1,2,2,221,Churn Risk Customers
17744.0,17,1,326.74,2,4,2,422,New Customers
17745.0,114,2,600.34,3,2,3,233,Churn Risk Customers
17746.0,108,3,793.9300000000001,3,2,4,243,Churn Risk Customers
17748.0,164,1,358.15,2,2,2,222,Churn Risk Customers
17749.0,183,1,351.66,2,1,2,122,Churn Risk Customers
17751.0,58,1,157.86,1,3,2,321,Churn Risk Customers
17753.0,101,4,390.56,2,2,4,242,Churn Risk Customers
17754.0,11,8,2805.2700000000004,5,5,5,555,High-Value Customers
